"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3"
"1588";"521";"ATP5ME";"ATP synthase subunit e, mitochondrial";"sp|P56385|ATP5I_HUMAN ATP synthase subunit e, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5ME PE=1 SV=2";572490;1453500;428130;0;0;378260;587940;1563500;594970;440250;873750;448010;0;1386400;349690;247380;713880;0;1470500;291940;537410;0;0;337000;353240;726900;407010
"1589";"3692";"EIF6";"Eukaryotic translation initiation factor 6";"sp|P56537|IF6_HUMAN Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1";1792100;1925900;4083400;1595200;1680000;1676700;855080;1625100;1589600;877180;3415300;2570300;2793800;1116300;2108100;1168800;1087600;1575400;2285800;1150500;1049300;2146500;1672500;2394000;754720;5141500;1233000
"1590";"23682";"RAB38";"Ras-related protein Rab-38";"sp|P57729|RAB38_HUMAN Ras-related protein Rab-38 OS=Homo sapiens OX=9606 GN=RAB38 PE=1 SV=1";2100800;425540;2070100;589730;528800;461500;675990;812530;262110;304940;2991600;863330;679370;0;783060;570170;536050;480130;521770;1043000;1086100;707880;985900;0;324210;1570600;411390
"1591";"57111";"RAB25";"Ras-related protein Rab-25";"sp|P57735|RAB25_HUMAN Ras-related protein Rab-25 OS=Homo sapiens OX=9606 GN=RAB25 PE=1 SV=2";4220400;973080;2773500;2741300;1219500;1279400;460740;1680500;638280;271240;2579400;1873800;2451000;478800;1926600;3205400;836450;743450;3413600;1139900;1603400;1195900;2205700;3302200;1297200;5520700;812460
"1592";"83481";"EPPK1";"Epiplakin";"sp|P58107|EPIPL_HUMAN Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3";99148000;25966000;61336000;65505000;44924000;23700000;33279000;30870000;69950000;19183000;97060000;39305000;88849000;23934000;42502000;82497000;25231000;29014000;74402000;43384000;32057000;68704000;42781000;49661000;10106000;117960000;25076000
"1593";"23480";"SEC61G";"Protein transport protein Sec61 subunit gamma";"sp|P60059|SC61G_HUMAN Protein transport protein Sec61 subunit gamma OS=Homo sapiens OX=9606 GN=SEC61G PE=1 SV=1";3880200;266950;1277600;413200;1244000;278900;169820;290370;487920;493150;2495300;2067700;1200700;0;522720;759860;294400;367300;988700;1278500;707810;487790;169050;301300;24240;1809500;177740
"1594";"7167";"TPI1";"Triosephosphate isomerase";"sp|P60174|TPIS_HUMAN Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=4";49289000;79021000;110410000;28649000;64221000;50555000;16053000;23661000;35450000;23688000;125320000;79313000;47589000;35094000;87334000;18413000;36982000;46351000;47359000;51181000;48037000;38980000;27623000;111150000;11386000;109180000;36448000
"1595";"10952";"SEC61B";"Protein transport protein Sec61 subunit beta";"sp|P60468|SC61B_HUMAN Protein transport protein Sec61 subunit beta OS=Homo sapiens OX=9606 GN=SEC61B PE=1 SV=2";5277000;1064500;9069200;11041000;13573000;2681100;7529000;7526900;6605100;4256800;7638600;10216000;6130500;1053800;4654100;10895000;3489800;2934900;4299600;5927600;1868800;5771600;1093100;6523200;1022900;7874800;1770700
"1596";"140823";"ROMO1";"Isoform of P60602, Isoform 2 of Reactive oxygen species modulator 1";"sp|P60602-2|ROMO1-2_HUMAN Isoform of P60602, Isoform 2 of Reactive oxygen species modulator 1 OS=Homo sapiens OX=9606 GN=ROMO1 PE=1 SV=1";326700;93659;252990;163690;157680;79247;72948;177710;267810;0;252790;242970;203520;0;138670;164120;108860;49144;223270;131930;0;80332;0;0;0;451860;0
"1597";"60";"ACTB";"Actin, cytoplasmic 1";"sp|P60709|ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1";97765000;19579000;40717000;29939000;73585000;23512000;47585000;28671000;49730000;60942000;86060000;41088000;50511000;3361900;45944000;31296000;30318000;25941000;56840000;33925000;31534000;45467000;11503000;43243000;7313400;79748000;14574000
"1598";"1973";"EIF4A1";"Eukaryotic initiation factor 4A-I";"sp|P60842|IF4A1_HUMAN Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1";65753000;24035000;73037000;53929000;58929000;34576000;23938000;35281000;38075000;11527000;95836000;58077000;60218000;11132000;43803000;37330000;31442000;46600000;58600000;32545000;41343000;55390000;38547000;95580000;5215800;135750000;42466000
"1599";"6224";"RPS20";"40S ribosomal protein S20";"sp|P60866|RS20_HUMAN 40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1";15459000;6138700;19879000;11435000;9570200;8041300;4328900;12702000;7276200;3507600;17237000;16204000;9733200;5586100;8860700;6571600;7852100;5045100;5702700;11333000;5655400;14790000;4268300;14485000;7388700;24569000;11353000
"1600";"6281";"S100A10";"Protein S100-A10";"sp|P60903|S10AA_HUMAN Protein S100-A10 OS=Homo sapiens OX=9606 GN=S100A10 PE=1 SV=2";72396000;35230000;46277000;62885000;111880000;21380000;31165000;27631000;36838000;8290600;66697000;28606000;50422000;17792000;29544000;47821000;18855000;38047000;75163000;19600000;22943000;71954000;31277000;67398000;49417000;100460000;23304000
"1601";"998";"CDC42";"Cell division control protein 42 homolog";"sp|P60953|CDC42_HUMAN Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2";12756000;5220200;24975000;15163000;30295000;5684200;4838200;11563000;11960000;2841200;35047000;14704000;11740000;2391700;10361000;14209000;6742700;10947000;14504000;12727000;15606000;11974000;5764500;9041000;1226000;14434000;9268200
"1602";"11034";"DSTN";"Destrin";"sp|P60981|DEST_HUMAN Destrin OS=Homo sapiens OX=9606 GN=DSTN PE=1 SV=3";19114000;17122000;28541000;14282000;18727000;11802000;10435000;11007000;17219000;6233500;31097000;24084000;16995000;9725900;19730000;11128000;9340100;22053000;28968000;13422000;9192400;27977000;14322000;28672000;5100300;53506000;20117000
"1603";"388533";"KRTDAP";"Isoform of P60985, Isoform 2 of Keratinocyte differentiation-associated protein";"sp|P60985-2|KTDAP-2_HUMAN Isoform of P60985, Isoform 2 of Keratinocyte differentiation-associated protein OS=Homo sapiens OX=9606 GN=KRTDAP PE=2 SV=1";794900;296450;4680100;71262;30534000;175540;59870;501330;137170;161900;10631000;97146;158710;115130;7810500;31832;2224700;23469;180190;502620;458390;129690;18518;0;62799;148820;92644
"1604";"4218";"RAB8A";"Ras-related protein Rab-8A";"sp|P61006|RAB8A_HUMAN Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1";311000;0;187570;156790;203970;61428;1e+05;129900;111220;176070;312100;123230;210070;0;122640;176310;0;93534;153710;118900;123370;210280;86532;160230;0;390640;0
"1605";"60559";"SPCS3";"Signal peptidase complex subunit 3";"sp|P61009|SPCS3_HUMAN Signal peptidase complex subunit 3 OS=Homo sapiens OX=9606 GN=SPCS3 PE=1 SV=1";1974900;271050;1253300;1349900;256880;610270;258970;708890;636070;95803;3251800;1917200;885020;202770;854840;1301400;545990;508730;706180;813390;862170;1052500;475650;748900;150970;1911100;372070
"1606";"5862";"RAB2A";"Ras-related protein Rab-2A";"sp|P61019|RAB2A_HUMAN Ras-related protein Rab-2A OS=Homo sapiens OX=9606 GN=RAB2A PE=1 SV=1";9527700;1807800;7070100;7935700;4299400;2901800;1929900;4168300;4444400;884470;10127000;5061900;6613600;1296600;5102400;6150400;2518400;2654500;6222100;5547000;3035400;4230900;3055000;4023300;579340;11072000;2281900
"1607";"5869";"RAB5B";"Ras-related protein Rab-5B";"sp|P61020|RAB5B_HUMAN Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1";1151200;144470;966210;600080;1374500;340110;514640;237080;565480;735300;1168100;555660;596370;309130;406150;541470;268240;298510;754750;633810;744440;618980;820220;370240;84610;1314200;402400
"1608";"10890";"RAB10";"Ras-related protein Rab-10";"sp|P61026|RAB10_HUMAN Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1";94865000;17540000;71537000;75811000;29988000;29409000;23945000;28745000;47892000;18086000;98629000;48977000;61063000;10761000;43401000;67503000;24440000;39398000;57021000;49826000;39384000;70880000;29821000;75397000;6931700;96168000;33343000
"1609";"9040";"UBE2M";"NEDD8-conjugating enzyme Ubc12";"sp|P61081|UBC12_HUMAN NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1";1323600;937430;2106100;973500;1255100;624410;559030;752770;883760;391530;2002300;1683200;979590;464440;1331100;679350;571010;1251900;1376800;732840;869050;2284600;623660;1932100;0;1967700;867170
"1610";"7334";"UBE2N";"Ubiquitin-conjugating enzyme E2 N";"sp|P61088|UBE2N_HUMAN Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1";1940700;4702600;2204400;773070;1823100;702180;693370;782150;872240;407900;5916300;2107800;1736500;1450100;2176800;505220;612790;1969700;1181300;1161900;1901000;1825900;909860;2040000;643500;3156200;1057200
"1611";"10096";"ACTR3";"Actin-related protein 3";"sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3";64225000;19019000;67930000;46391000;37533000;30046000;16503000;37170000;37392000;11348000;85803000;43828000;51014000;8241800;48236000;39958000;24295000;26975000;52425000;30330000;35981000;33899000;21657000;37867000;4328900;97999000;27424000
"1612";"10097";"ACTR2";"Actin-related protein 2";"sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1";47732000;9243400;51907000;31178000;22503000;16384000;8797600;21667000;21984000;13162000;51692000;34846000;32057000;5097300;27284000;26652000;16177000;16187000;43499000;21905000;22772000;23991000;19735000;28560000;2104200;71566000;18717000
"1613";"10121";"ACTR1A";"Isoform of P61163, Alpha-centractin";"tr|R4GMT0|R4GMT0_HUMAN Isoform of P61163, Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1";12468000;3869100;4546600;7408300;10289000;2943400;4752800;4618700;6664300;3778700;9679200;6484700;7738300;790410;6008200;5352700;5726000;6619900;8204300;4879700;4232800;8055000;3839600;6084100;701630;11037000;3141600
"1614";"375";"ARF1";"ADP-ribosylation factor 1";"sp|P84077|ARF1_HUMAN ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2";40497000;7307100;31119000;24347000;16331000;12264000;6526700;10552000;20719000;1471700;42548000;26712000;30731000;6410800;19838000;16745000;7505700;15549000;22217000;13161000;12442000;31051000;15594000;36177000;1509300;50405000;11820000
"1615";"6059";"ABCE1";"ATP-binding cassette sub-family E member 1";"sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1";1251700;988320;2118300;968180;824550;707670;317150;360300;545300;196000;2808200;1285300;1046700;332410;1526700;637640;389610;946610;741430;754980;971710;980010;732690;1146900;0;2051800;779440
"1616";"5908";"RAP1B";"Isoform of P61224, Isoform 3 of Ras-related protein Rap-1b";"sp|P61224-3|RAP1B-3_HUMAN Isoform of P61224, Isoform 3 of Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1";8501100;3291900;7221600;8403900;4625400;2968400;2181700;2386700;5497600;2431800;13750000;7695200;5177200;1786200;9731600;5588100;2673700;4882000;7524800;3798200;3609600;5167700;2576200;2237900;640270;8039900;1680800
"1617";"5912";"RAP2B";"Ras-related protein Rap-2b";"sp|P61225|RAP2B_HUMAN Ras-related protein Rap-2b OS=Homo sapiens OX=9606 GN=RAP2B PE=1 SV=1";2545500;170610;1941300;1222000;586330;423670;710320;462710;552490;315860;2895100;1557600;1188100;288470;978380;1311500;579140;558050;1235300;829380;690000;913140;390980;668520;143290;1512200;480050
"1618";"6189";"RPS3A";"40S ribosomal protein S3a";"sp|P61247|RS3A_HUMAN 40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2";205200000;50091000;320980000;126760000;220320000;71234000;67345000;149940000;163460000;109540000;301510000;249870000;237320000;24140000;225230000;134810000;81695000;67658000;273200000;80047000;77183000;1,04e+08;58112000;75605000;43297000;314980000;64195000
"1619";"10197";"PSME3";"Proteasome activator complex subunit 3";"sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1";158940;173760;300280;69996;248840;42613;0;123270;65416;102800;469280;358870;148730;88645;232590;45588;108300;65410;106560;89625;134720;0;0;88530;0;162020;49691
"1620";"6155";"RPL27";"60S ribosomal protein L27";"sp|P61353|RL27_HUMAN 60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2";17072000;4329900;21265000;11553000;17240000;5474500;4188300;12637000;19281000;7642300;31187000;14195000;15028000;2441200;16353000;9388100;8936600;1643100;26707000;6752800;8771300;5111400;4336800;5066200;983640;24822000;2940700
"1621";"387";"RHOA";"Transforming protein RhoA";"sp|P61586|RHOA_HUMAN Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1";16784000;2914600;14704000;12502000;16625000;4617700;4842600;10239000;12465000;7589000;22770000;10695000;14132000;5986400;7240100;10099000;5798200;8111700;17511000;7975900;6186300;11539000;7449800;12081000;2528400;21893000;5668400
"1622";"3336";"HSPE1";"10 kDa heat shock protein, mitochondrial";"sp|P61604|CH10_HUMAN 10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2";4871100;26894000;6239100;3982400;18787000;2460800;8837000;8463700;7565300;10184000;7488300;5217000;6448200;3288200;8046600;5610400;4480100;1762700;4928900;3653400;2872200;2355000;2669900;3045800;13039000;8999900;5136700
"1623";"7411";"VBP1";"Prefoldin subunit 3";"sp|P61758|PFD3_HUMAN Prefoldin subunit 3 OS=Homo sapiens OX=9606 GN=VBP1 PE=1 SV=4";283170;615880;221960;282840;219340;147030;205660;286430;364300;209570;879530;489910;193580;362700;431950;203350;163390;360980;131330;259090;272760;334210;182620;438000;207870;541820;212220
"1624";"10204";"NUTF2";"Nuclear transport factor 2";"sp|P61970|NTF2_HUMAN Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1";2980600;4431500;6048300;3197800;2331500;1334600;457030;876360;1950100;806800;11232000;3504900;3031300;1025900;6041300;1434100;774800;3078000;4780400;3837500;3806600;1449000;1336800;4100600;283720;6391000;955280
"1625";"3190";"HNRNPK";"Isoform of P61978, Isoform 3 of Heterogeneous nuclear ribonucleoprotein K";"sp|P61978-3|HNRPK-3_HUMAN Isoform of P61978, Isoform 3 of Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1";26695000;20581000;33619000;22849000;32098000;8933800;16335000;32767000;28142000;15240000;42596000;29141000;24064000;6178700;24396000;14157000;16881000;8675100;25203000;10601000;12813000;12644000;13126000;12755000;15828000;39093000;10678000
"1626";"7532";"YWHAG";"14-3-3 protein gamma";"sp|P61981|1433G_HUMAN 14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2";41883000;38725000;24005000;31994000;14924000;20051000;29001000;31575000;46947000;12956000;90052000;27528000;45769000;16739000;32604000;46594000;23948000;19563000;24668000;14529000;18743000;63389000;12293000;35600000;8610900;41002000;21401000
"1627";"26519";"TIMM10";"Mitochondrial import inner membrane translocase subunit Tim10";"sp|P62072|TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens OX=9606 GN=TIMM10 PE=1 SV=1";0;1258600;117910;0;0;0;152290;163060;162420;208390;272550;128030;0;0;0;140970;0;0;168510;102590;0;83442;0;0;657890;0;0
"1628";"6201";"RPS7";"40S ribosomal protein S7";"sp|P62081|RS7_HUMAN 40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1";13224000;20364000;15520000;5590600;18175000;8356600;9689200;14286000;13952000;9270700;38832000;14681000;13535000;5328400;15109000;4062000;5709400;5188400;7140000;9251400;10412000;5992500;3644600;7235100;9542200;12826000;5567800
"1629";"5499";"PPP1CA";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit";"sp|P62136|PP1A_HUMAN Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1";11569000;6761700;9961700;6837500;4571700;4388300;3434400;4463200;5157200;1586700;19268000;8716200;7102500;1477900;8207600;4190900;3166900;4481200;7881800;7723400;5252600;6941200;5571900;7846300;615840;14930000;5037500
"1630";"5500";"PPP1CB";"Serine/threonine-protein phosphatase PP1-beta catalytic subunit";"sp|P62140|PP1B_HUMAN Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3";1997900;1061800;2868400;1629200;1492900;1170000;1080700;1897700;1565300;1131700;4173600;1884200;2155000;500290;1956400;1233200;1164600;1893400;2679400;1624300;1331400;2982900;848120;2272200;724890;2461200;2043600
"1631";"5700";"PSMC1";"26S proteasome regulatory subunit 4";"sp|P62191|PRS4_HUMAN 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1";1670400;1850100;2967100;2077400;1619600;1120900;929800;2059100;2008800;901710;5227400;3073200;2796500;937380;1608600;1274000;1191100;1809900;2492900;1510200;1316200;1906700;2248900;1856400;473340;5101400;1157700
"1632";"5705";"PSMC5";"26S proteasome regulatory subunit 8";"sp|P62195|PRS8_HUMAN 26S proteasome regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1";5876400;6728700;7445200;3339100;5018300;2916100;2476400;4435100;4801700;2057400;11261000;9264700;7112900;2386400;5263700;2496700;2978100;4412100;5989000;3520700;3825700;4316000;4155700;6686200;751110;9941000;3256600
"1633";"6202";"RPS8";"40S ribosomal protein S8";"sp|P62241|RS8_HUMAN 40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2";60086000;11538000;75563000;48016000;39072000;23495000;14430000;32750000;30685000;12299000;70958000;56513000;55067000;13777000;40927000;40690000;22807000;21074000;67302000;36639000;38714000;24950000;20696000;36537000;3712000;98930000;18574000
"1634";"6217";"RPS16";"40S ribosomal protein S16";"sp|P62249|RS16_HUMAN 40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2";59573000;16018000;41255000;23070000;20496000;14992000;16056000;22183000;22315000;12961000;69945000;48281000;34158000;10717000;23713000;23621000;15883000;18339000;56872000;26567000;18882000;29181000;27856000;21155000;4400400;57832000;16108000
"1635";"7531";"YWHAE";"14-3-3 protein epsilon";"sp|P62258|1433E_HUMAN 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1";104420000;88807000;88743000;62208000;52606000;37424000;40380000;68398000;82211000;24980000;173120000;87289000;77694000;37718000;68800000;48920000;42863000;50345000;66727000;48401000;54921000;83355000;48862000;94148000;15024000;148170000;48120000
"1636";"6228";"RPS23";"40S ribosomal protein S23";"sp|P62266|RS23_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3";4283300;606800;5515600;2794400;2216100;1022800;1851400;2180000;2470700;936870;6147000;3638100;847910;1578000;775060;2044600;2004500;2148000;15776000;2068700;1146400;1880200;1954900;2040700;510880;4897900;1594800
"1637";"6222";"RPS18";"40S ribosomal protein S18";"sp|P62269|RS18_HUMAN 40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3";68727000;28355000;102860000;47385000;58219000;23865000;16071000;44491000;57010000;22608000;128200000;100490000;75971000;14979000;69488000;23580000;32072000;16178000;93413000;38592000;36133000;22339000;14241000;31285000;7401000;91749000;15123000
"1638";"6235";"RPS29";"40S ribosomal protein S29";"sp|P62273|RS29_HUMAN 40S ribosomal protein S29 OS=Homo sapiens OX=9606 GN=RPS29 PE=1 SV=2";15763000;2321500;25105000;12552000;21755000;3327500;6884100;12320000;14728000;36456000;46457000;0;30590000;600730;10452000;4524500;5414800;1657800;0;5102800;6533500;2185100;1985400;2582200;1590900;18533000;1724600
"1639";"6205";"RPS11";"40S ribosomal protein S11";"sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3";19345000;5889300;29868000;9994100;17619000;13343000;5150600;10726000;18851000;9227100;28020000;23758000;16106000;4136000;15057000;11776000;7698800;7158100;31264000;10922000;9579400;14125000;15084000;27993000;1798900;47611000;10265000
"1640";"6635";"SNRPE";"Small nuclear ribonucleoprotein E";"sp|P62304|RUXE_HUMAN Small nuclear ribonucleoprotein E OS=Homo sapiens OX=9606 GN=SNRPE PE=1 SV=1";1024000;1678500;733200;569940;282340;285330;162970;317820;287300;165660;1903400;924970;464880;89294;584310;353270;709550;401480;556790;747290;573920;497880;419740;552430;99694;835760;285200
"1641";"6636";"SNRPF";"Small nuclear ribonucleoprotein F";"sp|P62306|RUXF_HUMAN Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1";729250;980120;1293600;0;575030;1080200;749170;1252800;964750;0;2556400;1758900;0;0;1458500;437500;877490;461150;0;613930;788340;0;0;0;0;1451600;486320
"1642";"6633";"SNRPD2";"Isoform of P62316, Isoform 2 of Small nuclear ribonucleoprotein Sm D2";"sp|P62316-2|SMD2-2_HUMAN Isoform of P62316, Isoform 2 of Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1";1229400;2880000;4349400;1055000;1400600;1092700;562790;956830;3356800;1760900;9112100;3324600;1565400;805430;2554000;758250;706230;442420;2329400;1098700;1173900;678460;0;1507300;385540;3120000;487480
